iso3c,country,year,gdp_pc_current_usd,health_exp_pct_gdp,htn_prevalence_pct,htn_treatment_pct,country_id,year_c,log_gdp,log_gdp_z,health_exp_z,year_z,htn_prev_z,htn_treat_z
CHN,China,2024,11022.81,5.39,,,6,6.5,9.307722041127835,-0.025536772579030035,-0.5918886686836567,3.1529631254723287,,
COL,Colombia,2015,6070.94,7.68,31.7,41.3,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.27270125036169574,-0.3110439179076613
COL,Colombia,2015,6070.94,7.68,31.7,61.2,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.27270125036169574,0.9154634730492333
COL,Colombia,2015,6070.94,7.68,31.7,51.8,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.27270125036169574,0.33610822304949395
COL,Colombia,2015,6070.94,7.68,31.5,41.3,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.3001451869965526,-0.3110439179076613
COL,Colombia,2015,6070.94,7.68,31.5,61.2,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.3001451869965526,0.9154634730492333
COL,Colombia,2015,6070.94,7.68,31.5,51.8,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.3001451869965526,0.33610822304949395
COL,Colombia,2015,6070.94,7.68,31.1,41.3,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.35503306026626635,-0.3110439179076613
COL,Colombia,2015,6070.94,7.68,31.1,61.2,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.35503306026626635,0.9154634730492333
COL,Colombia,2015,6070.94,7.68,31.1,51.8,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.35503306026626635,0.33610822304949395
COL,Colombia,2016,6148.66,7.67,31.0,42.5,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3687550285836951,-0.23708367322684337
COL,Colombia,2016,6148.66,7.67,31.0,52.8,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3687550285836951,0.3977417602835087
COL,Colombia,2016,6148.66,7.67,31.0,62.0,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3687550285836951,0.9647703028364449
COL,Colombia,2016,6148.66,7.67,31.3,42.5,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3275891236314095,-0.23708367322684337
COL,Colombia,2016,6148.66,7.67,31.3,52.8,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3275891236314095,0.3977417602835087
COL,Colombia,2016,6148.66,7.67,31.3,62.0,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3275891236314095,0.9647703028364449
COL,Colombia,2016,6148.66,7.67,31.5,42.5,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3001451869965526,-0.23708367322684337
COL,Colombia,2016,6148.66,7.67,31.5,52.8,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3001451869965526,0.3977417602835087
COL,Colombia,2016,6148.66,7.67,31.5,62.0,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3001451869965526,0.9647703028364449
COL,Colombia,2017,6198.19,7.8,31.0,43.5,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3687550285836951,-0.17545013599282858
COL,Colombia,2017,6198.19,7.8,31.0,53.6,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3687550285836951,0.4470485900707208
COL,Colombia,2017,6198.19,7.8,31.0,62.7,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3687550285836951,1.0079137789002555
COL,Colombia,2017,6198.19,7.8,31.2,43.5,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3413110919488382,-0.17545013599282858
COL,Colombia,2017,6198.19,7.8,31.2,53.6,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3413110919488382,0.4470485900707208
COL,Colombia,2017,6198.19,7.8,31.2,62.7,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3413110919488382,1.0079137789002555
COL,Colombia,2017,6198.19,7.8,31.4,43.5,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3138671553139813,-0.17545013599282858
COL,Colombia,2017,6198.19,7.8,31.4,53.6,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3138671553139813,0.4470485900707208
COL,Colombia,2017,6198.19,7.8,31.4,62.7,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3138671553139813,1.0079137789002555
COL,Colombia,2018,6179.96,7.75,31.2,44.6,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.3413110919488382,-0.10765324503541224
COL,Colombia,2018,6179.96,7.75,31.2,54.4,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.3413110919488382,0.49635541985793247
COL,Colombia,2018,6179.96,7.75,31.2,63.3,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.3413110919488382,1.044893901240664
COL,Colombia,2018,6179.96,7.75,30.9,44.6,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.38247699690112374,-0.10765324503541224
COL,Colombia,2018,6179.96,7.75,30.9,54.4,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.38247699690112374,0.49635541985793247
COL,Colombia,2018,6179.96,7.75,30.9,63.3,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.38247699690112374,1.044893901240664
COL,Colombia,2018,6179.96,7.75,31.1,44.6,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.35503306026626635,-0.10765324503541224
COL,Colombia,2018,6179.96,7.75,31.1,54.4,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.35503306026626635,0.49635541985793247
COL,Colombia,2018,6179.96,7.75,31.1,63.3,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.35503306026626635,1.044893901240664
COL,Colombia,2019,6187.82,7.73,30.8,55.3,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3961989652185519,0.5518256033685457
COL,Colombia,2019,6187.82,7.73,30.8,45.6,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3961989652185519,-0.046019707801397455
COL,Colombia,2019,6187.82,7.73,30.8,63.9,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3961989652185519,1.0818740235810729
COL,Colombia,2019,6187.82,7.73,31.0,55.3,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3687550285836951,0.5518256033685457
COL,Colombia,2019,6187.82,7.73,31.0,45.6,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3687550285836951,-0.046019707801397455
COL,Colombia,2019,6187.82,7.73,31.0,63.9,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3687550285836951,1.0818740235810729
COL,Colombia,2019,6187.82,7.73,31.1,55.3,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.35503306026626635,0.5518256033685457
COL,Colombia,2019,6187.82,7.73,31.1,45.6,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.35503306026626635,-0.046019707801397455
COL,Colombia,2019,6187.82,7.73,31.1,63.9,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.35503306026626635,1.0818740235810729
COL,Colombia,2020,6113.64,7.77,,,7,2.5,8.718277619461077,-0.5288946463986214,0.1353273673290407,1.212678125181665,,
COL,Colombia,2021,6210.13,7.91,,,7,3.5,8.733937108685868,-0.5155221774913693,0.1781047812121407,1.697749375254331,,
COL,Colombia,2022,6434.28,7.79,,,7,4.5,8.769395225658398,-0.48524260962563204,0.14143842645519794,2.182820625326997,,
COL,Colombia,2023,6169.57,7.68,,,7,5.5,8.727384422412483,-0.5211178640550858,0.10782760126133367,2.6678918753996625,,
COL,Colombia,2024,6428.32,7.8,,,7,6.5,8.768468507821172,-0.4860339831682939,0.14449395601827644,3.1529631254723287,,
DEU,Germany,2015,48713.52,11.76,26.7,61.6,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.9587996662331201,0.9401168879428391
DEU,Germany,2015,48713.52,11.76,26.7,58.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.9587996662331201,0.73672621507059
DEU,Germany,2015,48713.52,11.76,26.7,66.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.9587996662331201,1.2297945129427084
DEU,Germany,2015,48713.52,11.76,36.7,61.6,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,0.41339716550972905,0.9401168879428391
DEU,Germany,2015,48713.52,11.76,36.7,58.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,0.41339716550972905,0.73672621507059
DEU,Germany,2015,48713.52,11.76,36.7,66.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,0.41339716550972905,1.2297945129427084
DEU,Germany,2015,48713.52,11.76,31.7,61.6,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.27270125036169574,0.9401168879428391
DEU,Germany,2015,48713.52,11.76,31.7,58.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.27270125036169574,0.73672621507059
DEU,Germany,2015,48713.52,11.76,31.7,66.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.27270125036169574,1.2297945129427084
DEU,Germany,2016,47521.11,11.74,31.2,59.0,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-0.3413110919488382,0.7798696911344005
DEU,Germany,2016,47521.11,11.74,31.2,61.9,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-0.3413110919488382,0.9586069491130433
DEU,Germany,2016,47521.11,11.74,31.2,66.1,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-0.3413110919488382,1.2174678054959052
DEU,Germany,2016,47521.11,11.74,36.1,59.0,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,0.33106535560515793,0.7798696911344005
DEU,Germany,2016,47521.11,11.74,36.1,61.9,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,0.33106535560515793,0.9586069491130433
DEU,Germany,2016,47521.11,11.74,36.1,66.1,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,0.33106535560515793,1.2174678054959052
DEU,Germany,2016,47521.11,11.74,26.2,59.0,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-1.0274095078202625,0.7798696911344005
DEU,Germany,2016,47521.11,11.74,26.2,61.9,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-1.0274095078202625,0.9586069491130433
DEU,Germany,2016,47521.11,11.74,26.2,66.1,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-1.0274095078202625,1.2174678054959052
DEU,Germany,2017,48432.02,11.75,35.5,65.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,0.2487335457005868,1.1928143906022999
DEU,Germany,2017,48432.02,11.75,35.5,59.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,0.2487335457005868,0.823013167198211
DEU,Germany,2017,48432.02,11.75,35.5,62.2,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,0.2487335457005868,0.977097010283248
DEU,Germany,2017,48432.02,11.75,30.7,65.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-0.40992093353598064,1.1928143906022999
DEU,Germany,2017,48432.02,11.75,30.7,59.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-0.40992093353598064,0.823013167198211
DEU,Germany,2017,48432.02,11.75,30.7,62.2,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-0.40992093353598064,0.977097010283248
DEU,Germany,2017,48432.02,11.75,25.8,65.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-1.0822973810899763,1.1928143906022999
DEU,Germany,2017,48432.02,11.75,25.8,59.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-1.0822973810899763,0.823013167198211
DEU,Germany,2017,48432.02,11.75,25.8,62.2,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-1.0822973810899763,0.977097010283248
DEU,Germany,2018,49316.57,11.77,30.2,62.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,-0.47853077512312303,0.9894237177300508
DEU,Germany,2018,49316.57,11.77,30.2,65.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,-0.47853077512312303,1.1743243294320955
DEU,Germany,2018,49316.57,11.77,30.2,60.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,-0.47853077512312303,0.8661566432620211
DEU,Germany,2018,49316.57,11.77,25.4,62.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,-1.1371852543596905,0.9894237177300508
DEU,Germany,2018,49316.57,11.77,25.4,65.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,-1.1371852543596905,1.1743243294320955
DEU,Germany,2018,49316.57,11.77,25.4,60.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,-1.1371852543596905,0.8661566432620211
DEU,Germany,2018,49316.57,11.77,34.9,62.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,0.1664017357960157,0.9894237177300508
DEU,Germany,2018,49316.57,11.77,34.9,65.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,0.1664017357960157,1.1743243294320955
DEU,Germany,2018,49316.57,11.77,34.9,60.4,8,0.5,10.806015409036663,1.2539354495789312,1.357539192560465,0.24253562503633297,0.1664017357960157,0.8661566432620211
DEU,Germany,2019,49291.76,11.76,25.0,62.6,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,-1.1920731276294043,1.0017504251768539
DEU,Germany,2019,49291.76,11.76,25.0,65.0,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,-1.1920731276294043,1.1496709145384894
DEU,Germany,2019,49291.76,11.76,25.0,61.1,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,-1.1920731276294043,0.9093001193258317
DEU,Germany,2019,49291.76,11.76,29.7,62.6,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,-0.5471406167102655,1.0017504251768539
DEU,Germany,2019,49291.76,11.76,29.7,65.0,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,-0.5471406167102655,1.1496709145384894
DEU,Germany,2019,49291.76,11.76,29.7,61.1,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,-0.5471406167102655,0.9093001193258317
DEU,Germany,2019,49291.76,11.76,34.4,62.6,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,0.09779189420887327,1.0017504251768539
DEU,Germany,2019,49291.76,11.76,34.4,65.0,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,0.09779189420887327,1.1496709145384894
DEU,Germany,2019,49291.76,11.76,34.4,61.1,8,1.5,10.805512206101909,1.2535057378876726,1.3544836629973864,0.7276068751089989,0.09779189420887327,0.9093001193258317
DEU,Germany,2020,49077.55,11.84,,,8,2.5,10.80115697907847,1.249786578397927,1.378927899502015,1.212678125181665,,
DEU,Germany,2021,47561.13,11.74,,,8,3.5,10.7697711099842,1.2229845191119988,1.3483726038712296,1.697749375254331,,
DEU,Germany,2022,48668.44,11.72,,,8,4.5,10.792786049714667,1.2426381975640846,1.3422615447450725,2.182820625326997,,
DEU,Germany,2023,49015.86,11.98,,,8,5.5,10.799899198191195,1.248712492547119,1.421705313385115,2.6678918753996625,,
DEU,Germany,2024,48608.8,11.93,,,8,6.5,10.791559863456246,1.2415910920436009,1.406427665569722,3.1529631254723287,,
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,34.7,44.1,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,0.1389577991611593,-0.13847001365241962
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,34.7,51.8,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,0.1389577991611593,0.33610822304949395
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,34.7,34.4,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,0.1389577991611593,-0.7363153248223632
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,38.1,44.1,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,0.6055047219537276,-0.13847001365241962
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,38.1,51.8,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,0.6055047219537276,0.33610822304949395
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,38.1,34.4,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,0.6055047219537276,-0.7363153248223632
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,41.4,44.1,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,1.0583296764288672,-0.13847001365241962
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,41.4,51.8,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,1.0583296764288672,0.33610822304949395
EGY,"Egypt, Arab Rep.",2015,3616.06,4.77,41.4,34.4,9,-2.5,8.19314031429476,-0.9773372606224039,-0.7813315015945276,-1.212678125181665,1.0583296764288672,-0.7363153248223632
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,41.2,34.6,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,1.030885739794011,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,41.2,52.0,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,1.030885739794011,0.3484349304962971
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,41.2,44.3,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,1.030885739794011,-0.12614330620561692
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,34.9,34.6,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,0.1664017357960157,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,34.9,52.0,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,0.1664017357960157,0.3484349304962971
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,34.9,44.3,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,0.1664017357960157,-0.12614330620561692
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,38.1,34.6,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,0.6055047219537276,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,38.1,52.0,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,0.6055047219537276,0.3484349304962971
EGY,"Egypt, Arab Rep.",2016,3618.59,4.73,38.1,44.3,9,-1.5,8.193839726181482,-0.976739995694137,-0.7935536198468416,-0.7276068751089989,0.6055047219537276,-0.12614330620561692
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,35.1,34.6,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,0.19384567243087306,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,35.1,52.0,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,0.19384567243087306,0.3484349304962971
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,35.1,44.2,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,0.19384567243087306,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,38.2,34.6,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,0.6192266902711563,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,38.2,52.0,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,0.6192266902711563,0.3484349304962971
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,38.2,44.2,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,0.6192266902711563,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,41.1,34.6,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,1.0171637714765822,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,41.1,52.0,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,1.0171637714765822,0.3484349304962971
EGY,"Egypt, Arab Rep.",2017,3619.91,4.7,41.1,44.2,9,-0.5,8.194204442632302,-0.9764285449610678,-0.8027202085360773,-0.24253562503633297,1.0171637714765822,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,40.9,44.2,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.9897198348417249,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,40.9,52.1,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.9897198348417249,0.35459828421969863
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,40.9,34.6,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.9897198348417249,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,38.2,44.2,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.6192266902711563,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,38.2,52.1,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.6192266902711563,0.35459828421969863
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,38.2,34.6,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.6192266902711563,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,35.3,44.2,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.22128960906572945,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,35.3,52.1,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.22128960906572945,0.35459828421969863
EGY,"Egypt, Arab Rep.",2018,3579.88,4.74,35.3,34.6,9,0.5,8.18308455927988,-0.9859244034943784,-0.790498090283763,0.24253562503633297,0.22128960906572945,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,38.2,34.6,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.6192266902711563,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,38.2,44.2,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.6192266902711563,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,38.2,52.2,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.6192266902711563,0.3607616379431002
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,35.6,34.6,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.2624555140180155,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,35.6,44.2,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.2624555140180155,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,35.6,52.2,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.2624555140180155,0.3607616379431002
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,40.7,34.6,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.9622758982068684,-0.7239886173755601
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,40.7,44.2,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.9622758982068684,-0.13230665992901805
EGY,"Egypt, Arab Rep.",2019,3586.69,4.75,40.7,52.2,9,1.5,8.184985050602712,-0.9843014730936319,-0.7874425607206845,0.7276068751089989,0.9622758982068684,0.3607616379431002
EGY,"Egypt, Arab Rep.",2020,3738.14,4.74,,,9,2.5,8.226343440497676,-0.9489833490485123,-0.790498090283763,1.212678125181665,,
EGY,"Egypt, Arab Rep.",2021,3651.39,4.75,,,9,3.5,8.202863196000083,-0.9690343759352413,-0.7874425607206845,1.697749375254331,,
EGY,"Egypt, Arab Rep.",2022,3661.78,4.78,,,9,4.5,8.205704646968844,-0.9666079101555604,-0.7782759720314488,2.182820625326997,,
EGY,"Egypt, Arab Rep.",2023,3564.14,4.73,,,9,5.5,8.178678069525143,-0.9896873389509234,-0.7935536198468416,2.6678918753996625,,
EGY,"Egypt, Arab Rep.",2024,3564.66,4.68,,,9,6.5,8.178823956631225,-0.9895627582087259,-0.8088312676622346,3.1529631254723287,,
ESP,Spain,2015,29420.93,9.03,29.4,48.6,10,-2.5,10.289461604804686,0.8128227423343687,0.5203240922769393,-1.212678125181665,-0.588306521662551,0.1388809039006469
ESP,Spain,2015,29420.93,9.03,29.4,58.6,10,-2.5,10.289461604804686,0.8128227423343687,0.5203240922769393,-1.212678125181665,-0.588306521662551,0.7552162762407947
ESP,Spain,2015,29420.93,9.03,29.4,52.5,10,-2.5,10.289461604804686,0.8128227423343687,0.5203240922769393,-1.212678125181665,-0.588306521662551,0.3792516991133045
